Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A
30/08/2015,U.A.N.L.- Tigres,Queretaro,5,1,H,1.56,4.24,6.77
30/08/2015,Pachuca,Atlas,1,1,D,2.11,3.61,3.65
30/08/2015,Monarcas,Club Tijuana,1,2,A,2.07,3.56,3.84
30/08/2015,Dorados de Sinaloa,Puebla,1,0,H,2.45,3.51,3.02
30/08/2015,Toluca,Club Leon,1,3,A,2.22,3.65,3.27
30/08/2015,Guadalajara Chivas,Chiapas,4,1,H,2.39,3.39,3.2
12/09/2015,Queretaro,Monarcas,0,1,A,2.53,3.44,2.96
12/09/2015,Club Tijuana,Guadalajara Chivas,2,1,H,1.93,3.64,4.27
12/09/2015,Club America,U.A.N.L.- Tigres,0,1,A,2.27,3.52,3.34
13/09/2015,Monterrey,Cruz Azul,1,1,D,2.14,3.51,3.67
13/09/2015,Pachuca,Toluca,3,4,A,2.26,3.6,3.29
13/09/2015,Atlas,Dorados de Sinaloa,3,2,H,1.92,3.58,4.44
13/09/2015,Chiapas,Club Leon,6,2,H,2.36,3.58,3.11
13/09/2015,U.N.A.M.- Pumas,Veracruz,3,0,H,1.71,4.32,4.78
13/09/2015,Puebla,Santos Laguna,0,1,A,2.46,3.25,3.23
19/09/2015,Veracruz,Puebla,2,1,H,2.2,3.46,3.56
19/09/2015,Santos Laguna,Atlas,0,2,A,2.08,3.74,3.62
19/09/2015,Cruz Azul,U.N.A.M.- Pumas,2,1,H,2.34,3.54,3.17
20/09/2015,U.A.N.L.- Tigres,Monterrey,3,1,H,1.68,3.99,5.61
20/09/2015,Club Leon,Club Tijuana,2,1,H,1.64,4.49,5.2
20/09/2015,Monarcas,Club America,0,3,A,2.94,3.56,2.48
20/09/2015,Dorados de Sinaloa,Pachuca,1,2,A,2.59,3.56,2.8
20/09/2015,Toluca,Chiapas,1,1,D,1.76,3.95,4.91
20/09/2015,Guadalajara Chivas,Queretaro,2,1,H,2.18,3.46,3.61
26/09/2015,Queretaro,Club Leon,3,0,H,2.47,3.67,2.87
26/09/2015,Club Tijuana,Chiapas,1,1,D,1.88,3.77,4.31
26/09/2015,Club America,Guadalajara Chivas,1,2,A,1.5,4.41,7.7
27/09/2015,Monterrey,Monarcas,2,2,D,1.72,3.86,5.39
27/09/2015,Pachuca,Santos Laguna,0,0,D,2.24,3.67,3.27
27/09/2015,Atlas,Veracruz,0,1,A,1.85,3.75,4.61
27/09/2015,Dorados de Sinaloa,Toluca,1,2,A,2.77,3.41,2.69
27/09/2015,U.N.A.M.- Pumas,U.A.N.L.- Tigres,1,0,H,2.65,3.32,2.88
27/09/2015,Puebla,Cruz Azul,2,1,H,3,3.2,2.64
30/09/2015,Toluca,Club Tijuana,4,1,H,1.69,4.07,5.3
30/09/2015,Club Leon,Club America,3,0,H,2.91,3.71,2.43
30/09/2015,Guadalajara Chivas,Monterrey,2,1,H,2.7,3.38,2.79
30/09/2015,Chiapas,Queretaro,0,0,D,2.18,3.65,3.42
30/09/2015,Santos Laguna,Dorados de Sinaloa,1,1,D,1.6,4.24,6.14
30/09/2015,Veracruz,Pachuca,0,1,A,2.41,3.75,2.91
01/10/2015,Monarcas,U.N.A.M.- Pumas,2,2,D,2.45,3.51,3.01
01/10/2015,Cruz Azul,Atlas,1,1,D,2.08,3.5,3.89
01/10/2015,U.A.N.L.- Tigres,Puebla,0,1,A,1.53,4.34,7.15
03/10/2015,Queretaro,Club Tijuana,2,1,H,1.81,3.9,4.61
03/10/2015,Club America,Chiapas,2,1,H,1.54,4.37,6.76
04/10/2015,Monterrey,Club Leon,4,0,H,1.93,3.94,3.92
04/10/2015,Santos Laguna,Toluca,0,0,D,2.39,3.53,3.09
04/10/2015,Atlas,U.A.N.L.- Tigres,0,1,A,3.39,3.29,2.35
04/10/2015,U.N.A.M.- Pumas,Guadalajara Chivas,1,0,H,1.81,3.75,4.82
04/10/2015,Puebla,Monarcas,1,3,A,2.51,3.24,3.15
10/10/2015,Monterrey,Puebla,1,1,D,1.76,3.99,4.85
17/10/2015,Veracruz,Santos Laguna,0,3,A,2.62,3.46,2.82
17/10/2015,Club Tijuana,Club America,0,2,A,3.09,3.65,2.34
17/10/2015,Cruz Azul,Dorados de Sinaloa,1,1,D,1.56,4.19,6.78
18/10/2015,U.A.N.L.- Tigres,Pachuca,2,1,H,1.61,4.29,5.86
18/10/2015,Club Leon,U.N.A.M.- Pumas,1,3,A,2.13,3.73,3.47
18/10/2015,Monarcas,Atlas,0,1,A,2.19,3.56,3.46
18/10/2015,Chiapas,Monterrey,2,2,D,2.52,3.6,2.85
18/10/2015,Toluca,Queretaro,4,2,H,1.79,3.84,4.84
18/10/2015,Guadalajara Chivas,Puebla,1,1,D,2.09,3.49,3.84
24/10/2015,Veracruz,Toluca,3,2,H,2.78,3.46,2.66
24/10/2015,Santos Laguna,Cruz Azul,1,2,A,2.24,3.52,3.39
24/10/2015,Club America,Queretaro,0,1,A,1.72,4.16,4.88
25/10/2015,Monterrey,Club Tijuana,3,1,H,1.65,4.2,5.57
25/10/2015,Pachuca,Monarcas,2,0,H,2.2,3.57,3.45
25/10/2015,Dorados de Sinaloa,U.A.N.L.- Tigres,0,0,D,3.59,3.39,2.21
25/10/2015,U.N.A.M.- Pumas,Chiapas,2,3,A,1.61,4.25,5.94
25/10/2015,Puebla,Club Leon,1,0,H,2.32,3.52,3.22
31/10/2015,Queretaro,Monterrey,3,1,H,2.26,3.62,3.33
31/10/2015,Club Tijuana,U.N.A.M.- Pumas,1,2,A,2.47,3.57,2.94
31/10/2015,Cruz Azul,Veracruz,1,1,D,1.7,3.74,5.92
01/11/2015,U.A.N.L.- Tigres,Santos Laguna,2,2,D,1.81,3.69,4.99
01/11/2015,Club Leon,Atlas,2,1,H,2.12,3.74,3.5
01/11/2015,Monarcas,Dorados de Sinaloa,4,0,H,1.82,3.64,4.98
01/11/2015,Chiapas,Puebla,1,0,H,2.24,3.43,3.48
01/11/2015,Toluca,Club America,2,3,A,2.79,3.46,2.65
01/11/2015,Guadalajara Chivas,Pachuca,4,4,D,2.62,3.39,2.87
07/11/2015,Veracruz,U.A.N.L.- Tigres,1,3,A,3.95,3.36,2.11
07/11/2015,Santos Laguna,Monarcas,2,3,A,2.13,3.67,3.53
07/11/2015,Cruz Azul,Toluca,1,2,A,2.41,3.43,3.09
08/11/2015,Monterrey,Club America,2,1,H,2.52,3.44,2.96
08/11/2015,Pachuca,Club Leon,3,2,H,1.75,4.17,4.69
08/11/2015,Atlas,Chiapas,2,3,A,2.27,3.52,3.39
08/11/2015,Dorados de Sinaloa,Guadalajara Chivas,2,1,H,2.27,3.4,3.44
08/11/2015,U.N.A.M.- Pumas,Queretaro,2,1,H,2.29,3.61,3.21
08/11/2015,Puebla,Club Tijuana,2,1,H,2,3.79,3.84
11/11/2015,Dorados de Sinaloa,Veracruz,0,0,D,2.61,3.32,2.93
12/11/2015,Atlas,Guadalajara Chivas,0,1,A,3,3.2,2.63
15/11/2015,Pachuca,Cruz Azul,1,2,A,1.68,4.19,5.21
21/11/2015,Queretaro,Puebla,0,0,D,2.36,3.51,3.16
21/11/2015,Club Tijuana,Atlas,2,0,H,1.88,3.82,4.35
21/11/2015,Club America,U.N.A.M.- Pumas,1,1,D,1.9,3.85,4.17
22/11/2015,U.A.N.L.- Tigres,Cruz Azul,0,0,D,1.7,4.03,5.31
22/11/2015,Club Leon,Dorados de Sinaloa,3,0,H,1.58,4.33,6.11
22/11/2015,Monarcas,Veracruz,1,2,A,2.14,3.69,3.5
22/11/2015,Chiapas,Pachuca,3,2,H,2.14,3.71,3.47
22/11/2015,Toluca,Monterrey,3,1,H,2.12,3.69,3.53
22/11/2015,Guadalajara Chivas,Santos Laguna,0,3,A,2.41,3.54,3.05
26/11/2015,Club America,Club Leon,4,1,H,1.76,4.04,4.81
26/11/2015,U.A.N.L.- Tigres,Chiapas,2,1,H,1.65,4.07,5.74
27/11/2015,Veracruz,U.N.A.M.- Pumas,1,0,H,2.82,3.45,2.63
27/11/2015,Puebla,Toluca,2,2,D,2.85,3.33,2.67
29/11/2015,Chiapas,U.A.N.L.- Tigres,0,1,A,2.83,3.35,2.68
29/11/2015,Club Leon,Club America,2,1,H,2.4,3.71,2.96
29/11/2015,U.N.A.M.- Pumas,Veracruz,1,0,H,1.63,4.22,5.69
29/11/2015,Toluca,Puebla,1,0,H,1.78,3.87,4.87
04/12/2015,Club America,U.N.A.M.- Pumas,0,3,A,1.93,3.7,4.22
04/12/2015,U.A.N.L.- Tigres,Toluca,0,0,D,1.68,3.86,5.85
06/12/2015,U.N.A.M.- Pumas,Club America,1,3,A,3.08,3.55,2.39
07/12/2015,Toluca,U.A.N.L.- Tigres,0,2,A,2.58,3.34,2.96
11/12/2015,U.A.N.L.- Tigres,U.N.A.M.- Pumas,3,0,H,1.56,4.12,7.11
14/12/2015,U.N.A.M.- Pumas,U.A.N.L.- Tigres,3,0,H,3.34,3.35,2.34
09/01/2016,Queretaro,Atlas,1,3,A,2.04,3.45,4.07
09/01/2016,Club Tijuana,Pachuca,1,1,D,2.27,3.61,3.25
09/01/2016,Club America,Puebla,0,0,D,1.75,3.89,5.04
10/01/2016,Monterrey,U.N.A.M.- Pumas,1,0,H,1.91,3.91,4.08
10/01/2016,Club Leon,Santos Laguna,2,0,H,2.36,3.54,3.13
10/01/2016,Monarcas,Cruz Azul,2,2,D,2.43,3.32,3.2
10/01/2016,Chiapas,Dorados de Sinaloa,1,0,H,1.77,3.81,5.05
10/01/2016,Toluca,U.A.N.L.- Tigres,1,0,H,2.97,3.3,2.6
10/01/2016,Guadalajara Chivas,Veracruz,2,2,D,2.11,3.37,3.94
16/01/2016,Veracruz,Club Leon,1,3,A,2.59,3.49,2.85
16/01/2016,Santos Laguna,Chiapas,1,0,H,1.87,3.77,4.45
16/01/2016,Cruz Azul,Guadalajara Chivas,1,1,D,2.19,3.46,3.58
17/01/2016,U.A.N.L.- Tigres,Monarcas,2,0,H,1.55,4.12,7.26
17/01/2016,Pachuca,Queretaro,1,0,H,2.03,3.66,3.84
17/01/2016,Atlas,Club America,0,3,A,3.05,3.49,2.44
17/01/2016,Dorados de Sinaloa,Club Tijuana,0,1,A,2.69,3.38,2.8
17/01/2016,U.N.A.M.- Pumas,Toluca,3,2,H,2.14,3.56,3.62
17/01/2016,Puebla,Monterrey,1,3,A,2.84,3.41,2.64
23/01/2016,Queretaro,Dorados de Sinaloa,3,0,H,1.58,4.06,6.83
23/01/2016,Club Tijuana,Santos Laguna,1,3,A,2.31,3.54,3.23
23/01/2016,Club America,Pachuca,1,4,A,1.98,3.8,3.89
24/01/2016,Monterrey,Atlas,1,0,H,1.57,4.3,6.4
24/01/2016,Club Leon,Cruz Azul,3,2,H,2.3,3.46,3.33
24/01/2016,Monarcas,Toluca,1,1,D,2.59,3.49,2.85
24/01/2016,Chiapas,Veracruz,1,1,D,2.82,3.23,2.77
24/01/2016,U.N.A.M.- Pumas,Puebla,0,1,A,1.88,3.89,4.25
24/01/2016,Guadalajara Chivas,U.A.N.L.- Tigres,2,2,D,3.58,3.17,2.32
30/01/2016,Santos Laguna,Queretaro,2,0,H,1.62,4.11,6.09
30/01/2016,Veracruz,Club Tijuana,2,2,D,2.37,3.45,3.19
30/01/2016,Cruz Azul,Chiapas,2,1,H,1.79,3.82,4.87
31/01/2016,Monarcas,Guadalajara Chivas,2,0,H,2.24,3.48,3.44
31/01/2016,U.A.N.L.- Tigres,Club Leon,3,1,H,1.49,4.42,7.76
31/01/2016,Pachuca,Monterrey,3,1,H,2.16,3.71,3.43
31/01/2016,Atlas,U.N.A.M.- Pumas,1,1,D,2.6,3.4,2.89
31/01/2016,Dorados de Sinaloa,Club America,0,3,A,3.37,3.42,2.29
31/01/2016,Toluca,Puebla,1,1,D,1.69,3.95,5.49
06/02/2016,Queretaro,Veracruz,2,1,H,1.88,3.68,4.52
06/02/2016,Chiapas,U.A.N.L.- Tigres,1,3,A,5,3.66,1.81
06/02/2016,Club Tijuana,Cruz Azul,1,1,D,2.45,3.39,3.11
06/02/2016,Club America,Santos Laguna,2,0,H,1.8,3.87,4.75
07/02/2016,Monterrey,Dorados de Sinaloa,3,0,H,1.36,5.2,10.52
07/02/2016,Puebla,Atlas,4,1,H,3.31,3.34,2.36
07/02/2016,Club Leon,Monarcas,1,2,A,1.95,3.88,3.91
07/02/2016,Guadalajara Chivas,Toluca,1,1,D,2.45,3.39,3.11
07/02/2016,U.N.A.M.- Pumas,Pachuca,1,1,D,2.55,3.67,2.78
13/02/2016,Veracruz,Club America,1,1,D,3.81,3.34,2.16
13/02/2016,Toluca,Atlas,1,1,D,1.79,3.77,4.97
13/02/2016,Santos Laguna,Monterrey,1,2,A,2.55,3.53,2.86
13/02/2016,Cruz Azul,Queretaro,2,1,H,1.96,3.6,4.21
14/02/2016,U.A.N.L.- Tigres,Club Tijuana,1,2,A,1.46,4.61,8.18
14/02/2016,Dorados de Sinaloa,U.N.A.M.- Pumas,2,3,A,3.47,3.15,2.39
14/02/2016,Guadalajara Chivas,Club Leon,0,1,A,2.37,3.52,3.14
15/02/2016,Pachuca,Puebla,5,2,H,1.68,4.14,5.25
20/02/2016,Queretaro,U.A.N.L.- Tigres,2,2,D,3.38,3.25,2.37
20/02/2016,Club Tijuana,Monarcas,1,1,D,1.95,3.76,4.06
20/02/2016,Club America,Cruz Azul,3,3,D,1.88,3.63,4.55
21/02/2016,Monterrey,Veracruz,5,1,H,1.47,4.6,8.05
21/02/2016,Club Leon,Toluca,5,1,H,2.09,3.65,3.66
21/02/2016,Atlas,Pachuca,1,0,H,2.79,3.41,2.68
21/02/2016,Chiapas,Guadalajara Chivas,1,1,D,2.14,3.45,3.75
21/02/2016,U.N.A.M.- Pumas,Santos Laguna,1,1,D,2.88,3.53,2.53
21/02/2016,Puebla,Dorados de Sinaloa,3,2,H,1.68,3.93,5.76
27/02/2016,Veracruz,U.N.A.M.- Pumas,0,0,D,2.27,3.31,3.54
27/02/2016,Cruz Azul,Monterrey,4,0,H,2.26,3.58,3.3
28/02/2016,Santos Laguna,Puebla,1,1,D,1.85,3.74,4.57
28/02/2016,U.A.N.L.- Tigres,Club America,4,1,H,1.98,3.6,4.14
28/02/2016,Club Leon,Chiapas,1,3,A,1.68,4.23,5.17
28/02/2016,Monarcas,Queretaro,1,1,D,2.36,3.54,3.14
28/02/2016,Dorados de Sinaloa,Atlas,2,1,H,2.43,3.28,3.25
28/02/2016,Toluca,Pachuca,0,1,A,2.62,3.49,2.8
28/02/2016,Guadalajara Chivas,Club Tijuana,1,1,D,2.21,3.47,3.51
05/03/2016,Club Tijuana,Club Leon,0,0,D,2.29,3.41,3.38
05/03/2016,Club America,Monarcas,4,1,H,1.53,4.55,6.68
06/03/2016,Queretaro,Guadalajara Chivas,0,2,A,,,
06/03/2016,Monterrey,U.A.N.L.- Tigres,1,0,H,2.88,3.25,2.7
06/03/2016,Pachuca,Dorados de Sinaloa,2,2,D,1.35,5.39,10.12
06/03/2016,Atlas,Santos Laguna,1,2,A,2.86,3.27,2.7
06/03/2016,Chiapas,Toluca,3,2,H,1.92,3.56,4.47
06/03/2016,U.N.A.M.- Pumas,Cruz Azul,2,2,D,2.7,3.37,2.79
06/03/2016,Puebla,Veracruz,1,1,D,2.37,3.24,3.4
12/03/2016,Santos Laguna,Pachuca,3,2,H,2.3,3.31,3.47
12/03/2016,Veracruz,Atlas,3,2,H,2.16,3.35,3.79
12/03/2016,Cruz Azul,Puebla,1,1,D,1.56,4.12,7.16
13/03/2016,U.A.N.L.- Tigres,U.N.A.M.- Pumas,0,0,D,1.71,3.77,5.73
13/03/2016,Club Leon,Queretaro,2,0,H,1.41,5.05,8.35
13/03/2016,Monarcas,Monterrey,1,3,A,3.36,3.66,2.2
13/03/2016,Chiapas,Club Tijuana,1,2,A,2.28,3.34,3.48
13/03/2016,Toluca,Dorados de Sinaloa,3,0,H,1.5,4.61,7.08
14/03/2016,Guadalajara Chivas,Club America,1,2,A,3.02,3.3,2.57
19/03/2016,Queretaro,Chiapas,1,1,D,2.42,3.5,3.06
19/03/2016,Club Tijuana,Toluca,0,0,D,2.48,3.28,3.16
19/03/2016,Club America,Club Leon,2,1,H,1.79,4.04,4.55
20/03/2016,Monterrey,Guadalajara Chivas,1,3,A,1.79,3.83,4.9
20/03/2016,Pachuca,Veracruz,6,0,H,1.69,4.15,5.2
20/03/2016,Atlas,Cruz Azul,0,2,A,2.99,3.38,2.54
20/03/2016,Dorados de Sinaloa,Santos Laguna,3,1,H,4.77,3.7,1.83
20/03/2016,Puebla,U.A.N.L.- Tigres,0,0,D,4.03,3.22,2.14
21/03/2016,U.N.A.M.- Pumas,Monarcas,4,2,H,2.31,3.39,3.36
27/03/2016,Monarcas,Chiapas,2,0,H,2.06,3.77,3.65
02/04/2016,Toluca,Santos Laguna,0,0,D,2.15,3.39,3.76
02/04/2016,Club Tijuana,Queretaro,2,4,A,1.85,3.59,4.87
02/04/2016,Veracruz,Dorados de Sinaloa,0,0,D,2.16,3.53,3.6
03/04/2016,Cruz Azul,Pachuca,0,0,D,2.42,3.28,3.26
03/04/2016,U.A.N.L.- Tigres,Atlas,2,2,D,1.48,4.13,8.24
03/04/2016,Club Leon,Monterrey,1,2,A,2.21,3.72,3.28
03/04/2016,Monarcas,Puebla,2,0,H,2.35,3.27,3.42
03/04/2016,Chiapas,Club America,0,2,A,3.75,3.43,2.14
04/04/2016,Guadalajara Chivas,U.N.A.M.- Pumas,4,0,H,2.36,3.14,3.47
09/04/2016,Queretaro,Toluca,0,0,D,2.76,3.33,2.76
09/04/2016,Santos Laguna,Veracruz,2,0,H,1.54,4.24,7.12
09/04/2016,Club America,Club Tijuana,6,1,H,1.5,4.6,7.18
10/04/2016,Monterrey,Chiapas,6,0,H,1.49,4.69,7.17
10/04/2016,Pachuca,U.A.N.L.- Tigres,2,1,H,2.49,3.46,2.99
10/04/2016,Atlas,Monarcas,1,2,A,2.26,3.46,3.4
10/04/2016,Dorados de Sinaloa,Cruz Azul,3,0,H,3.5,3.5,2.2
10/04/2016,Puebla,Guadalajara Chivas,0,3,A,3.06,3.12,2.64
11/04/2016,U.N.A.M.- Pumas,Club Leon,1,2,A,2.38,3.55,3.1
16/04/2016,Queretaro,Club America,1,0,H,3.35,3.64,2.21
16/04/2016,Club Tijuana,Monterrey,1,2,A,2.68,3.49,2.74
16/04/2016,Toluca,Veracruz,4,2,H,1.67,4.06,5.6
16/04/2016,Cruz Azul,Santos Laguna,0,1,A,2.06,3.53,3.9
17/04/2016,U.A.N.L.- Tigres,Dorados de Sinaloa,5,2,H,1.38,5.15,9.37
17/04/2016,Club Leon,Puebla,4,1,H,1.49,4.62,7.26
17/04/2016,Monarcas,Pachuca,1,0,H,3.14,3.66,2.31
17/04/2016,Chiapas,U.N.A.M.- Pumas,1,2,A,3.02,3.67,2.37
17/04/2016,Guadalajara Chivas,Atlas,1,0,H,1.96,3.53,4.31
23/04/2016,U.N.A.M.- Pumas,Club Tijuana,3,1,H,1.98,3.84,3.86
23/04/2016,Veracruz,Cruz Azul,2,1,H,3.21,3.41,2.38
23/04/2016,Club America,Toluca,0,1,A,1.71,4.14,5.02
24/04/2016,Monterrey,Queretaro,3,2,H,1.58,4.4,6.01
24/04/2016,Santos Laguna,U.A.N.L.- Tigres,2,1,H,3.38,3.19,2.41
24/04/2016,Pachuca,Guadalajara Chivas,1,1,D,1.88,3.71,4.5
24/04/2016,Atlas,Club Leon,1,1,D,3.88,3.77,1.99
24/04/2016,Dorados de Sinaloa,Monarcas,1,0,H,2.95,3.54,2.48
24/04/2016,Puebla,Chiapas,2,1,H,2.14,3.72,3.45
30/04/2016,Queretaro,U.N.A.M.- Pumas,2,1,H,1.99,3.81,3.85
30/04/2016,Club Tijuana,Puebla,0,0,D,1.73,3.75,5.57
30/04/2016,Club America,Monterrey,3,3,D,1.97,3.88,3.84
01/05/2016,U.A.N.L.- Tigres,Veracruz,0,0,D,1.41,4.99,8.75
01/05/2016,Club Leon,Pachuca,0,0,D,2.3,3.65,3.17
01/05/2016,Monarcas,Santos Laguna,3,2,H,2.73,3.36,2.77
01/05/2016,Chiapas,Atlas,0,3,A,2.38,3.61,3.05
01/05/2016,Toluca,Cruz Azul,0,2,A,2.85,3.61,2.52
01/05/2016,Guadalajara Chivas,Dorados de Sinaloa,2,1,H,1.48,4.69,7.4
07/05/2016,Veracruz,Monarcas,1,2,A,2.48,3.56,2.93
07/05/2016,Santos Laguna,Guadalajara Chivas,0,1,A,2.19,3.49,3.54
07/05/2016,Cruz Azul,U.A.N.L.- Tigres,0,3,A,2.79,3.24,2.8
08/05/2016,Monterrey,Toluca,1,2,A,1.71,4.2,4.96
08/05/2016,Pachuca,Chiapas,2,1,H,1.36,5.31,9.98
08/05/2016,Atlas,Club Tijuana,0,0,D,2.2,3.64,3.37
08/05/2016,Dorados de Sinaloa,Club Leon,0,1,A,3.98,3.82,1.95
08/05/2016,U.N.A.M.- Pumas,Club America,1,1,D,3.01,3.68,2.38
08/05/2016,Puebla,Queretaro,3,1,H,2.58,3.33,2.97
12/05/2016,U.A.N.L.- Tigres,Monterrey,1,3,A,2.18,3.46,3.61
12/05/2016,Monarcas,Club Leon,1,1,D,3.12,3.57,2.36
13/05/2016,Santos Laguna,Pachuca,1,1,D,2.48,3.44,3.02
13/05/2016,Guadalajara Chivas,Club America,0,0,D,2.63,3.22,3
15/05/2016,Monterrey,U.A.N.L.- Tigres,1,2,A,2.98,3.52,2.47
15/05/2016,Club Leon,Monarcas,4,1,H,1.74,4.09,4.91
16/05/2016,Club America,Guadalajara Chivas,2,1,H,2.04,3.42,4.11
16/05/2016,Pachuca,Santos Laguna,3,2,H,1.76,3.97,4.88
19/05/2016,Club America,Monterrey,1,0,H,1.99,3.8,3.88
20/05/2016,Club Leon,Pachuca,1,1,D,2.47,3.54,2.96
22/05/2016,Monterrey,Club America,4,2,H,1.93,3.91,3.98
23/05/2016,Pachuca,Club Leon,2,1,H,2.07,3.77,3.62
27/05/2016,Pachuca,Monterrey,1,0,H,2.18,3.52,3.56
30/05/2016,Monterrey,Pachuca,1,1,D,1.77,4.15,4.57
16/07/2016,Club Tijuana,Monarcas,2,0,H,2.1,3.58,3.7
16/07/2016,Queretaro,Veracruz,2,0,H,1.86,3.73,4.55
17/07/2016,Atlas,Toluca,1,1,D,2.38,3.34,3.27
17/07/2016,Monterrey,Puebla,1,1,D,1.52,4.58,6.79
17/07/2016,Pachuca,Club Leon,5,1,H,2,3.79,3.81
17/07/2016,Club America,Chiapas,2,0,H,1.29,5.97,11.88
17/07/2016,Necaxa,Cruz Azul,0,0,D,3.1,3.38,2.46
17/07/2016,U.N.A.M.- Pumas,Guadalajara Chivas,1,0,H,2.9,3.19,2.73
18/07/2016,Santos Laguna,U.A.N.L.- Tigres,0,0,D,2.97,3.3,2.6
23/07/2016,Veracruz,Santos Laguna,2,0,H,2.89,3.47,2.56
23/07/2016,Chiapas,Pachuca,0,2,A,3.29,3.7,2.22
23/07/2016,Cruz Azul,U.N.A.M.- Pumas,0,0,D,2.02,3.7,3.84
24/07/2016,Monarcas,Queretaro,2,2,D,2.67,3.32,2.85
24/07/2016,U.A.N.L.- Tigres,Atlas,0,0,D,1.6,4.1,6.34
24/07/2016,Club Leon,Necaxa,0,0,D,1.85,3.85,4.42
24/07/2016,Club America,Toluca,3,1,H,1.59,4.27,6.19
24/07/2016,Guadalajara Chivas,Monterrey,1,0,H,2.3,3.51,3.26
25/07/2016,Puebla,Club Tijuana,3,2,H,2.45,3.4,3.1
30/07/2016,Club Tijuana,Guadalajara Chivas,4,0,H,2.32,3.33,3.4
30/07/2016,Queretaro,Puebla,2,1,H,2,3.54,4.14
31/07/2016,Atlas,Veracruz,1,0,H,2,3.49,4.16
31/07/2016,Monterrey,Cruz Azul,1,1,D,2.23,3.47,3.46
31/07/2016,Pachuca,Necaxa,1,0,H,1.96,3.51,4.34
31/07/2016,Club America,U.A.N.L.- Tigres,0,3,A,2.26,3.42,3.45
31/07/2016,U.N.A.M.- Pumas,Club Leon,1,0,H,2.56,3.62,2.79
31/07/2016,Chiapas,Toluca,1,0,H,2.5,3.44,2.99
01/08/2016,Santos Laguna,Monarcas,2,4,A,1.95,3.68,4.17
06/08/2016,Cruz Azul,Club Tijuana,1,2,A,1.68,3.84,5.91
07/08/2016,Monarcas,Atlas,3,2,H,2.5,3.43,3
07/08/2016,U.A.N.L.- Tigres,Chiapas,1,0,H,1.4,4.93,9.29
07/08/2016,Club Leon,Monterrey,0,3,A,2.16,3.72,3.39
07/08/2016,Guadalajara Chivas,Queretaro,0,0,D,2.08,3.55,3.79
07/08/2016,Necaxa,U.N.A.M.- Pumas,2,2,D,2.32,3.38,3.37
07/08/2016,Veracruz,Club America,2,4,A,3.68,3.53,2.13
07/08/2016,Toluca,Pachuca,2,0,H,2.6,3.36,2.92
08/08/2016,Puebla,Santos Laguna,0,0,D,2.28,3.58,3.25
13/08/2016,Club Tijuana,Club Leon,2,0,H,1.8,3.93,4.66
13/08/2016,Queretaro,Cruz Azul,0,0,D,2.74,3.4,2.74
14/08/2016,Atlas,Puebla,3,2,H,2.15,3.44,3.71
14/08/2016,Monterrey,Necaxa,2,1,H,1.68,4.01,5.47
14/08/2016,Pachuca,U.N.A.M.- Pumas,3,0,H,2.04,3.54,3.97
14/08/2016,Club America,Monarcas,1,1,D,1.48,4.87,6.95
14/08/2016,Toluca,U.A.N.L.- Tigres,0,0,D,3.14,3.42,2.41
14/08/2016,Chiapas,Veracruz,1,1,D,2.19,3.51,3.53
15/08/2016,Santos Laguna,Guadalajara Chivas,0,1,A,2.58,3.3,2.99
20/08/2016,Veracruz,Toluca,2,2,D,2.89,3.39,2.61
20/08/2016,Cruz Azul,Santos Laguna,3,1,H,1.65,4.04,5.9
21/08/2016,Monarcas,Chiapas,3,2,H,1.78,3.93,4.76
21/08/2016,U.A.N.L.- Tigres,Pachuca,4,2,H,1.93,3.52,4.51
21/08/2016,Club Leon,Queretaro,2,1,H,2.15,3.67,3.47
21/08/2016,Necaxa,Club Tijuana,1,1,D,2.14,3.43,3.74
21/08/2016,Guadalajara Chivas,Atlas,2,2,D,2.09,3.38,3.98
21/08/2016,U.N.A.M.- Pumas,Monterrey,5,3,H,2.78,3.51,2.63
22/08/2016,Puebla,Club America,2,2,D,3.72,3.69,2.06
27/08/2016,Club Tijuana,U.N.A.M.- Pumas,1,0,H,2.07,3.72,3.66
27/08/2016,Queretaro,Necaxa,1,2,A,2.32,3.4,3.33
28/08/2016,Atlas,Cruz Azul,1,1,D,2.52,3.35,3.03
28/08/2016,U.A.N.L.- Tigres,Veracruz,1,1,D,1.33,5.29,11.63
28/08/2016,Pachuca,Monterrey,1,1,D,1.99,3.86,3.78
28/08/2016,Club America,Guadalajara Chivas,0,3,A,1.73,3.97,5.11
28/08/2016,Toluca,Monarcas,2,2,D,2.07,3.57,3.82
28/08/2016,Chiapas,Puebla,0,3,A,2.17,3.5,3.59
29/08/2016,Santos Laguna,Club Leon,1,0,H,2.39,3.59,3.05
10/09/2016,Veracruz,Pachuca,1,0,H,3.25,3.55,2.3
10/09/2016,Cruz Azul,Club America,3,4,A,2.6,3.26,2.99
11/09/2016,Monarcas,U.A.N.L.- Tigres,0,2,A,3.38,3.46,2.27
11/09/2016,Monterrey,Club Tijuana,0,0,D,1.82,3.98,4.45
11/09/2016,Club Leon,Atlas,4,1,H,2,3.67,3.94
11/09/2016,Necaxa,Santos Laguna,2,1,H,2.45,3.34,3.15
11/09/2016,Guadalajara Chivas,Chiapas,2,0,H,1.64,4.08,5.86
11/09/2016,U.N.A.M.- Pumas,Queretaro,4,1,H,2.11,3.54,3.71
